State,YearQuarter,EPU_value_Quarterly
alabama,2021 Q1,76.08870329478053
alabama,2021 Q2,64.47003551624458
alabama,2021 Q3,63.2390415734044
alabama,2021 Q4,37.69087776516057
alabama,2022 Q1,57.48359746557233
alabama,2022 Q2,41.52530667590586
alabama,2022 Q3,82.64587899117316
alabama,2022 Q4,85.18941559754617
alabama,2023 Q1,51.67251181246747
alabama,2023 Q2,21.4744658686911
alabama,2023 Q3,60.6440072162888
alabama,2023 Q4,47.75409501087796
alabama,2024 Q1,47.658648097495664
alabama,2024 Q2,58.385263850994136
alabama,2024 Q3,131.08788126123568
alabama,2024 Q4,169.27561624206552
alaska,2000 Q1,118.2488685278664
alaska,2000 Q2,80.7090980281999
alaska,2000 Q3,49.309600523920665
alaska,2000 Q4,66.60013183532877
alaska,2001 Q1,51.746036977607595
alaska,2001 Q2,42.73168910029644
alaska,2001 Q3,36.8258351445049
alaska,2001 Q4,63.22758882985473
alaska,2002 Q1,51.44209079935473
alaska,2002 Q2,52.083998857167636
alaska,2002 Q3,78.03581120423387
alaska,2002 Q4,92.22021473850577
alaska,2003 Q1,52.3324929283613
alaska,2003 Q2,55.73840407530184
alaska,2003 Q3,43.26452879335236
alaska,2003 Q4,34.8001519749244
alaska,2004 Q1,79.75602252922764
alaska,2004 Q2,63.11250560316907
alaska,2004 Q3,51.32571736501267
alaska,2004 Q4,74.69853768490471
alaska,2005 Q1,53.925398907589035
alaska,2005 Q2,73.85527944113623
alaska,2005 Q3,46.673845479788895
alaska,2005 Q4,42.17020223596873
alaska,2006 Q1,52.4973722296491
alaska,2006 Q2,66.98865563055493
alaska,2006 Q3,61.770759005431565
alaska,2006 Q4,52.905094499625996
alaska,2007 Q1,66.7621287449306
alaska,2007 Q2,41.19561302502763
alaska,2007 Q3,46.9282084817288
alaska,2007 Q4,53.32413927944227
alaska,2008 Q1,69.79517659710247
alaska,2008 Q2,67.90497042130534
alaska,2008 Q3,46.930980688539336
alaska,2008 Q4,88.98482363477581
alaska,2009 Q1,131.46819484228706
alaska,2009 Q2,111.37134677128465
alaska,2009 Q3,65.42009552287743
alaska,2009 Q4,104.80914062722987
alaska,2010 Q1,112.19578368621698
alaska,2010 Q2,74.13182383120804
alaska,2010 Q3,115.98233481890266
alaska,2010 Q4,88.78390517198807
alaska,2011 Q1,195.184165016462
alaska,2011 Q2,37.24601191344887
alaska,2011 Q3,170.94695243211274
alaska,2011 Q4,97.10275262648081
alaska,2012 Q1,89.57271713866685
alaska,2012 Q2,125.01490524774835
alaska,2012 Q3,72.23446098346277
alaska,2012 Q4,71.5347017069066
alaska,2013 Q1,86.89818876173581
alaska,2013 Q2,53.280345835353735
alaska,2013 Q3,120.41131088621444
alaska,2013 Q4,60.9868680450276
alaska,2014 Q1,99.23417241131826
alaska,2014 Q2,82.8821066687389
alaska,2014 Q3,68.67042940646253
alaska,2014 Q4,98.87487794120017
alaska,2015 Q1,140.188901835952
alaska,2015 Q2,79.8731139106569
alaska,2015 Q3,111.3014566171732
alaska,2015 Q4,81.66653298372877
alaska,2016 Q1,74.83590349488783
alaska,2016 Q2,159.42447772722363
alaska,2016 Q3,93.47148302800194
alaska,2016 Q4,231.516280742518
alaska,2017 Q1,158.95900230833402
alaska,2017 Q2,155.13318677104363
alaska,2017 Q3,180.63177665871456
alaska,2017 Q4,41.95902314954383
alaska,2018 Q1,90.57307912217364
alaska,2018 Q2,87.63530557208499
alaska,2018 Q3,102.15274258939796
alaska,2018 Q4,83.1013059958873
alaska,2019 Q1,182.73702512282898
alaska,2019 Q2,166.42366513294644
alaska,2019 Q3,175.95697861973727
alaska,2019 Q4,152.2332440857167
alaska,2020 Q1,282.6596400130973
alaska,2020 Q2,620.118743123008
alaska,2020 Q3,246.15353984278832
alaska,2020 Q4,269.977901919274
alaska,2021 Q1,296.57727403782366
alaska,2021 Q2,90.36547502406243
alaska,2021 Q3,81.03864799313494
alaska,2021 Q4,136.35030363275393
alaska,2022 Q1,153.43516288287915
alaska,2022 Q2,107.22921080549774
alaska,2022 Q3,171.93930558497968
alaska,2022 Q4,94.38438605591658
alaska,2023 Q1,142.75207820343243
alaska,2023 Q2,48.307806529364136
alaska,2023 Q3,115.33966604836218
alaska,2023 Q4,89.4726716701786
alaska,2024 Q1,151.538960933234
alaska,2024 Q2,89.1808151421772
alaska,2024 Q3,194.13174559286003
alaska,2024 Q4,178.14401195303176
california,2000 Q1,70.6985430452621
california,2000 Q2,113.63928329257367
california,2000 Q3,74.1664776627722
california,2000 Q4,203.5521673969707
california,2001 Q1,165.8583021521513
california,2001 Q2,130.79288870518994
california,2001 Q3,200.9546363253052
california,2001 Q4,207.46009670680868
california,2002 Q1,122.57049335743666
california,2002 Q2,95.18990330566241
california,2002 Q3,157.29205088201766
california,2002 Q4,139.253069351612
california,2003 Q1,172.72877716190632
california,2003 Q2,105.10586241392274
california,2003 Q3,80.70578624968833
california,2003 Q4,40.081113638935
california,2004 Q1,70.54860863509737
california,2004 Q2,60.62104308529064
california,2004 Q3,80.55707496654954
california,2004 Q4,80.26654661630813
california,2005 Q1,56.212641275591096
california,2005 Q2,71.2228973259749
california,2005 Q3,61.1260574229677
california,2005 Q4,40.6741571868952
california,2006 Q1,41.69006990630486
california,2006 Q2,67.87104404924567
california,2006 Q3,66.377364165762
california,2006 Q4,33.15248598919187
california,2007 Q1,54.12489559948087
california,2007 Q2,41.6700355512061
california,2007 Q3,78.6603818084361
california,2007 Q4,90.08595343660933
california,2008 Q1,149.219047434907
california,2008 Q2,86.0980070898659
california,2008 Q3,138.870611957978
california,2008 Q4,194.69858733823867
california,2009 Q1,168.89528660135366
california,2009 Q2,116.226389129227
california,2009 Q3,97.26234970472012
california,2009 Q4,109.81295760176626
california,2010 Q1,128.0491183203358
california,2010 Q2,85.2393682445066
california,2010 Q3,151.56210774341335
california,2010 Q4,172.22886462881698
california,2011 Q1,89.98221197881577
california,2011 Q2,82.92730778650537
california,2011 Q3,189.99420148873733
california,2011 Q4,136.68824324588934
california,2012 Q1,67.84945766333963
california,2012 Q2,84.88249972214977
california,2012 Q3,98.76335984902306
california,2012 Q4,177.29241020811332
california,2013 Q1,154.45756055467498
california,2013 Q2,73.68118566439843
california,2013 Q3,69.59539919001226
california,2013 Q4,113.64884610370079
california,2014 Q1,92.00231895171056
california,2014 Q2,53.624900437608936
california,2014 Q3,28.4077923721841
california,2014 Q4,38.24331921150914
california,2015 Q1,58.028244992506394
california,2015 Q2,54.4756056535655
california,2015 Q3,72.67743033028773
california,2015 Q4,44.907826161546005
california,2016 Q1,41.89547169603494
california,2016 Q2,64.65218266580864
california,2016 Q3,72.660704300893
california,2016 Q4,137.6983515020353
california,2017 Q1,210.83893680529602
california,2017 Q2,128.8113985469138
california,2017 Q3,112.46722610595407
california,2017 Q4,76.7720535368183
california,2018 Q1,91.62229255979696
california,2018 Q2,99.3227045946906
california,2018 Q3,88.55253615488033
california,2018 Q4,95.86811281000276
california,2019 Q1,108.56668871685467
california,2019 Q2,122.46661396082861
california,2019 Q3,170.326901513714
california,2019 Q4,123.55277666181932
california,2020 Q1,236.278682546934
california,2020 Q2,399.9624086212746
california,2020 Q3,292.64061036645467
california,2020 Q4,282.9969089471397
california,2021 Q1,147.9631556534055
california,2021 Q2,70.81643420043066
california,2021 Q3,122.87728849312782
california,2021 Q4,133.4867991726629
california,2022 Q1,165.7654094981041
california,2022 Q2,170.315753264823
california,2022 Q3,149.85456031628667
california,2022 Q4,159.04495805443867
california,2023 Q1,127.799471255292
california,2023 Q2,127.2943401520234
california,2023 Q3,115.54284349443815
california,2023 Q4,140.25671800105533
california,2024 Q1,99.49572356665992
california,2024 Q2,132.09611767003966
california,2024 Q3,114.69730463229648
california,2024 Q4,220.14905891268367
colorado,2000 Q1,47.43286705932673
colorado,2000 Q2,51.641550511920734
colorado,2000 Q3,38.27763663151874
colorado,2000 Q4,129.37831262671008
colorado,2001 Q1,88.0710284008387
colorado,2001 Q2,85.00819631005886
colorado,2001 Q3,125.83725247370916
colorado,2001 Q4,153.91279650147533
colorado,2002 Q1,69.25557547925293
colorado,2002 Q2,47.486977892192236
colorado,2002 Q3,75.00999750435
colorado,2002 Q4,80.95718648402168
colorado,2003 Q1,188.3928998400463
colorado,2003 Q2,87.75948505415165
colorado,2003 Q3,77.00711147294133
colorado,2003 Q4,90.70077045329685
colorado,2004 Q1,52.0218946478741
colorado,2004 Q2,76.13656452902099
colorado,2004 Q3,53.17623715682843
colorado,2004 Q4,73.04835288286176
colorado,2005 Q1,35.638318390363665
colorado,2005 Q2,51.1110418332001
colorado,2005 Q3,61.47288279476723
colorado,2005 Q4,66.5100536407149
colorado,2006 Q1,53.61392507938189
colorado,2006 Q2,62.210312034557234
colorado,2006 Q3,68.40330065727247
colorado,2006 Q4,40.6348901705272
colorado,2007 Q1,43.4192667525817
colorado,2007 Q2,36.5002651935655
colorado,2007 Q3,78.10437502697617
colorado,2007 Q4,57.70978152290834
colorado,2008 Q1,120.29183440200204
colorado,2008 Q2,69.31012874090074
colorado,2008 Q3,117.07052698125
colorado,2008 Q4,232.85947515938935
colorado,2009 Q1,215.709420925329
colorado,2009 Q2,92.86622861301908
colorado,2009 Q3,103.49076771005336
colorado,2009 Q4,80.33343713643903
colorado,2010 Q1,79.46127595583454
colorado,2010 Q2,92.19505126604668
colorado,2010 Q3,145.88444699682398
colorado,2010 Q4,216.32069579565598
colorado,2011 Q1,100.35408933376146
colorado,2011 Q2,78.75829974395363
colorado,2011 Q3,144.55993416370134
colorado,2011 Q4,91.52119900508809
colorado,2012 Q1,67.0042729249776
colorado,2012 Q2,71.09131577953288
colorado,2012 Q3,147.00758335630266
colorado,2012 Q4,170.13821568631968
colorado,2013 Q1,106.03297516894743
colorado,2013 Q2,104.31315942849899
colorado,2013 Q3,62.70188215067163
colorado,2013 Q4,108.57954195813716
colorado,2014 Q1,60.867590873622305
colorado,2014 Q2,70.00034021405693
colorado,2014 Q3,76.15754866060347
colorado,2014 Q4,59.033775050514635
colorado,2015 Q1,57.3669434832126
colorado,2015 Q2,69.15954023487556
colorado,2015 Q3,80.8842581270045
colorado,2015 Q4,99.66277152761536
colorado,2016 Q1,97.35663663089531
colorado,2016 Q2,48.830777822273966
colorado,2016 Q3,120.56268917520316
colorado,2016 Q4,173.31702343306395
colorado,2017 Q1,146.6610781611177
colorado,2017 Q2,73.6673856579838
colorado,2017 Q3,115.28656354674034
colorado,2017 Q4,80.08874575434463
colorado,2018 Q1,81.3607845423212
colorado,2018 Q2,112.2342356777732
colorado,2018 Q3,67.6621214174034
colorado,2018 Q4,143.8093392224918
colorado,2019 Q1,135.99261418448017
colorado,2019 Q2,77.25044273720464
colorado,2019 Q3,158.27618642475332
colorado,2019 Q4,136.05873262004314
colorado,2020 Q1,282.7267824054475
colorado,2020 Q2,622.3298016636637
colorado,2020 Q3,436.935140750933
colorado,2020 Q4,323.42654066816567
colorado,2021 Q1,227.71592663950034
colorado,2021 Q2,149.7671722974246
colorado,2021 Q3,186.5684117200266
colorado,2021 Q4,207.318225572653
colorado,2022 Q1,184.86742548404519
colorado,2022 Q2,140.5166821171446
colorado,2022 Q3,165.22912322049697
colorado,2022 Q4,192.6217907866603
colorado,2023 Q1,314.959539095042
colorado,2023 Q2,262.41599022686864
colorado,2023 Q3,186.805707501432
colorado,2023 Q4,197.32793183578931
colorado,2024 Q1,141.79882863256975
colorado,2024 Q2,105.38013074717314
colorado,2024 Q3,191.343142305192
colorado,2024 Q4,385.6592352559107
connecticut,2000 Q1,35.1634462889986
connecticut,2000 Q2,78.8904368516212
connecticut,2000 Q3,50.74897534501423
connecticut,2000 Q4,97.90101516534537
connecticut,2001 Q1,114.3403840085386
connecticut,2001 Q2,71.40660420928454
connecticut,2001 Q3,80.41259957753927
connecticut,2001 Q4,125.3464061195981
connecticut,2002 Q1,94.79563685907739
connecticut,2002 Q2,55.28272619571157
connecticut,2002 Q3,170.22525551183435
connecticut,2002 Q4,135.32065748330533
connecticut,2003 Q1,208.22958613357602
connecticut,2003 Q2,114.38261388807433
connecticut,2003 Q3,67.7825563521288
connecticut,2003 Q4,41.12094888776756
connecticut,2004 Q1,69.36911334980013
connecticut,2004 Q2,61.09994898286383
connecticut,2004 Q3,95.57822164221149
connecticut,2004 Q4,77.2939675953882
connecticut,2005 Q1,41.002059336131666
connecticut,2005 Q2,52.490197875704204
connecticut,2005 Q3,76.72221379852844
connecticut,2005 Q4,67.37552916938101
connecticut,2006 Q1,68.2705322599028
connecticut,2006 Q2,64.70921698884597
connecticut,2006 Q3,49.21299903101407
connecticut,2006 Q4,41.0516070432845
connecticut,2007 Q1,32.62844466293114
connecticut,2007 Q2,34.30611268479607
connecticut,2007 Q3,57.56528629116323
connecticut,2007 Q4,63.79003783778074
connecticut,2008 Q1,130.77460665088725
connecticut,2008 Q2,79.3707946777275
connecticut,2008 Q3,132.45541032589674
connecticut,2008 Q4,202.8127525611043
connecticut,2009 Q1,145.79626555169867
connecticut,2009 Q2,77.57392042859703
connecticut,2009 Q3,84.90460158203473
connecticut,2009 Q4,77.24684165622597
connecticut,2010 Q1,94.50323502814604
connecticut,2010 Q2,62.934449197222705
connecticut,2010 Q3,155.25128167004667
connecticut,2010 Q4,176.620169641487
connecticut,2011 Q1,102.62439465405
connecticut,2011 Q2,80.3239800001313
connecticut,2011 Q3,183.30997627484734
connecticut,2011 Q4,110.89665235457608
connecticut,2012 Q1,90.33057700506049
connecticut,2012 Q2,78.07213830247447
connecticut,2012 Q3,157.12801720393506
connecticut,2012 Q4,243.624951796696
connecticut,2013 Q1,154.16236818689623
connecticut,2013 Q2,57.22442907931757
connecticut,2013 Q3,104.40538952847497
connecticut,2013 Q4,113.98783052786666
connecticut,2014 Q1,105.53185998621314
connecticut,2014 Q2,51.7204648114396
connecticut,2014 Q3,68.83062647748103
connecticut,2014 Q4,37.830406533550565
connecticut,2015 Q1,58.50752651755246
connecticut,2015 Q2,50.3325542479335
connecticut,2015 Q3,62.106524082970395
connecticut,2015 Q4,48.58790672687953
connecticut,2016 Q1,81.92260192639166
connecticut,2016 Q2,99.77828274530306
connecticut,2016 Q3,86.45625425465609
connecticut,2016 Q4,137.3040914076113
connecticut,2017 Q1,124.39171441305916
connecticut,2017 Q2,128.63092481599037
connecticut,2017 Q3,130.46301946825014
connecticut,2017 Q4,116.78962994348267
connecticut,2018 Q1,109.4589450099166
connecticut,2018 Q2,97.07826981306327
connecticut,2018 Q3,50.18843997955117
connecticut,2018 Q4,120.21687308190633
connecticut,2019 Q1,119.28599562220923
connecticut,2019 Q2,81.3663319614884
connecticut,2019 Q3,157.36983788976553
connecticut,2019 Q4,167.98164759821472
connecticut,2020 Q1,221.619070469406
connecticut,2020 Q2,486.1466240811257
connecticut,2020 Q3,264.72675902420633
connecticut,2020 Q4,267.29137860873334
connecticut,2021 Q1,113.93648940371934
connecticut,2021 Q2,120.19812074116413
connecticut,2021 Q3,120.26069617046733
connecticut,2021 Q4,134.31813048794598
connecticut,2022 Q1,76.72876952345423
connecticut,2022 Q2,64.14938484964897
connecticut,2022 Q3,135.58537266842993
connecticut,2022 Q4,101.13002363088292
connecticut,2023 Q1,132.43869129849767
connecticut,2023 Q2,128.548771294455
connecticut,2023 Q3,123.6366437490618
connecticut,2023 Q4,98.16979095355573
connecticut,2024 Q1,119.84140762801714
connecticut,2024 Q2,34.418508631584594
connecticut,2024 Q3,175.38852754424633
connecticut,2024 Q4,286.4550007585794
florida,2000 Q1,59.532418296874965
florida,2000 Q2,73.80482988786754
florida,2000 Q3,57.159169592246066
florida,2000 Q4,114.01135778835618
florida,2001 Q1,106.56377366607133
florida,2001 Q2,76.24485227038473
florida,2001 Q3,125.09532783344669
florida,2001 Q4,137.72810187178735
florida,2002 Q1,103.62098707039227
florida,2002 Q2,56.5456017529743
florida,2002 Q3,127.87308283430234
florida,2002 Q4,113.71844662134373
florida,2003 Q1,167.18559600683568
florida,2003 Q2,91.56604604991522
florida,2003 Q3,75.18090701005373
florida,2003 Q4,54.36675930465267
florida,2004 Q1,62.09796822251786
florida,2004 Q2,61.0016100466606
florida,2004 Q3,55.37305979491313
florida,2004 Q4,76.92877953370773
florida,2005 Q1,45.0765061423892
florida,2005 Q2,48.3792110639925
florida,2005 Q3,73.84661859553697
florida,2005 Q4,54.07474668624834
florida,2006 Q1,57.279698158422796
florida,2006 Q2,69.48832182457413
florida,2006 Q3,61.85352880386606
florida,2006 Q4,45.63142163590637
florida,2007 Q1,49.5234988589178
florida,2007 Q2,54.06436016126537
florida,2007 Q3,61.322656615016065
florida,2007 Q4,107.38136228900579
florida,2008 Q1,132.02758711992666
florida,2008 Q2,101.99472281387646
florida,2008 Q3,132.63613181700705
florida,2008 Q4,163.30629021664947
florida,2009 Q1,140.17654784647632
florida,2009 Q2,96.22107818907403
florida,2009 Q3,85.61187807803022
florida,2009 Q4,68.49349675570706
florida,2010 Q1,97.03846598051321
florida,2010 Q2,73.05678074396366
florida,2010 Q3,157.62872428367567
florida,2010 Q4,139.68725617709566
florida,2011 Q1,100.17462256084282
florida,2011 Q2,87.78964486449301
florida,2011 Q3,200.11530719613936
florida,2011 Q4,111.34431045177297
florida,2012 Q1,85.3168848734963
florida,2012 Q2,100.43148852017397
florida,2012 Q3,159.52175423942367
florida,2012 Q4,203.58915218993934
florida,2013 Q1,145.78612963094366
florida,2013 Q2,63.88906544044457
florida,2013 Q3,80.9842102781818
florida,2013 Q4,171.06612288357564
florida,2014 Q1,82.6648405840812
florida,2014 Q2,62.0310046635087
florida,2014 Q3,67.5734908256009
florida,2014 Q4,59.91485983539777
florida,2015 Q1,74.84154434877847
florida,2015 Q2,76.36221505679451
florida,2015 Q3,93.31726007087694
florida,2015 Q4,74.21358819410717
florida,2016 Q1,90.63809408308207
florida,2016 Q2,85.84422341845944
florida,2016 Q3,95.13839131867887
florida,2016 Q4,123.66592469464008
florida,2017 Q1,133.12143445997165
florida,2017 Q2,125.15405875352879
florida,2017 Q3,87.80416435120627
florida,2017 Q4,65.3490840670712
florida,2018 Q1,76.81654401509603
florida,2018 Q2,91.6127748126255
florida,2018 Q3,81.4564456644815
florida,2018 Q4,93.54165760402721
florida,2019 Q1,131.30289813684422
florida,2019 Q2,109.6333969673354
florida,2019 Q3,133.03301696192733
florida,2019 Q4,80.5365856134698
florida,2020 Q1,148.54211804471538
florida,2020 Q2,385.49162245157135
florida,2020 Q3,267.4135191720957
florida,2020 Q4,188.912781905398
florida,2021 Q1,121.23476340533426
florida,2021 Q2,89.3780366610179
florida,2021 Q3,85.84977653922412
florida,2021 Q4,93.6879431648411
florida,2022 Q1,94.233272012142
florida,2022 Q2,115.32532992308063
florida,2022 Q3,81.05971119283127
florida,2022 Q4,94.58821238573542
florida,2023 Q1,95.82466415317623
florida,2023 Q2,77.47067002745057
florida,2023 Q3,72.35883665480416
florida,2023 Q4,58.17861007651993
florida,2024 Q1,95.19213410985964
florida,2024 Q2,128.81873937023266
florida,2024 Q3,144.413024753271
florida,2024 Q4,213.30706149209968
georgia,2000 Q1,77.62798573813212
georgia,2000 Q2,131.6490947985032
georgia,2000 Q3,72.00749058556977
georgia,2000 Q4,203.29310840989365
georgia,2001 Q1,231.032628745253
georgia,2001 Q2,186.66374448924898
georgia,2001 Q3,261.31134547862916
georgia,2001 Q4,283.1232957204377
georgia,2002 Q1,142.52719137865412
georgia,2002 Q2,118.35329457126397
georgia,2002 Q3,236.21025928041266
georgia,2002 Q4,240.87764069504632
georgia,2003 Q1,321.855455951252
georgia,2003 Q2,188.87831979225098
georgia,2003 Q3,116.54834879547441
georgia,2003 Q4,119.00020918652963
georgia,2004 Q1,125.58881015344194
georgia,2004 Q2,96.71340936147722
georgia,2004 Q3,118.90225573787234
georgia,2004 Q4,124.17508019284298
georgia,2005 Q1,70.56336172009723
georgia,2005 Q2,103.01518122561653
georgia,2005 Q3,128.04564488286863
georgia,2005 Q4,91.07611169982324
georgia,2006 Q1,83.12791348959136
georgia,2006 Q2,105.06237795989198
georgia,2006 Q3,69.37397196760857
georgia,2006 Q4,75.8139132083237
georgia,2007 Q1,36.151952130466704
georgia,2007 Q2,38.02282534065336
georgia,2007 Q3,61.34976009725091
georgia,2007 Q4,61.6650108080953
georgia,2008 Q1,120.93119749710502
georgia,2008 Q2,75.2369541290561
georgia,2008 Q3,151.13535860131034
georgia,2008 Q4,181.31745273323267
georgia,2009 Q1,177.77407436565304
georgia,2009 Q2,103.86599693235367
georgia,2009 Q3,100.56741162660217
georgia,2009 Q4,111.15507895154495
georgia,2010 Q1,126.10535616483683
georgia,2010 Q2,84.9131996602785
georgia,2010 Q3,231.19853807665035
georgia,2010 Q4,220.71646767965467
georgia,2011 Q1,116.5415938047898
georgia,2011 Q2,124.62248795481663
georgia,2011 Q3,207.2459664407363
georgia,2011 Q4,112.70730047641855
georgia,2012 Q1,97.35104046369229
georgia,2012 Q2,113.07459008478838
georgia,2012 Q3,110.52690179812286
georgia,2012 Q4,135.4664414848991
georgia,2013 Q1,140.84165054878983
georgia,2013 Q2,54.2624842920654
georgia,2013 Q3,108.55922318139837
georgia,2013 Q4,142.72500820710158
georgia,2014 Q1,85.86936268361221
georgia,2014 Q2,59.074676707641096
georgia,2014 Q3,57.9749345521225
georgia,2014 Q4,54.8542756461818
georgia,2015 Q1,82.1274415345567
georgia,2015 Q2,68.2955435908173
georgia,2015 Q3,66.5144834743608
georgia,2015 Q4,59.509061384017194
georgia,2016 Q1,52.683252108253235
georgia,2016 Q2,24.192111716236862
georgia,2016 Q3,75.80202986548123
georgia,2016 Q4,104.18047127338245
georgia,2017 Q1,138.39163941401077
georgia,2017 Q2,64.45440036318233
georgia,2017 Q3,70.55951144803893
georgia,2017 Q4,83.16096573985074
georgia,2018 Q1,107.25260544774443
georgia,2018 Q2,124.65848412931116
georgia,2018 Q3,52.73790813053598
georgia,2018 Q4,46.61542112058933
georgia,2019 Q1,65.70718446899097
georgia,2019 Q2,60.38415181266483
georgia,2019 Q3,136.67172817650834
georgia,2019 Q4,178.91885505414902
georgia,2020 Q1,284.423366477895
georgia,2020 Q2,475.6102561363023
georgia,2020 Q3,207.05824227899166
georgia,2020 Q4,259.4454609089323
georgia,2021 Q1,237.41251741178118
georgia,2021 Q2,46.30102564713396
georgia,2021 Q3,101.07730440203841
georgia,2021 Q4,84.56604470159283
georgia,2022 Q1,113.97357285596092
georgia,2022 Q2,72.33208565709077
georgia,2022 Q3,266.145993775785
georgia,2022 Q4,400.9248300260627
georgia,2023 Q1,299.9174424676477
georgia,2023 Q2,320.951859320991
georgia,2023 Q3,195.86409647492465
georgia,2023 Q4,203.89641971487603
georgia,2024 Q1,122.65053909396987
georgia,2024 Q2,83.3682970924321
georgia,2024 Q3,65.35246152340027
georgia,2024 Q4,171.90273795910434
idaho,2000 Q1,98.83012996646748
idaho,2000 Q2,113.2090405908603
idaho,2000 Q3,125.94439491842856
idaho,2000 Q4,133.04738607476472
idaho,2001 Q1,96.39341231056117
idaho,2001 Q2,130.74487156845035
idaho,2001 Q3,166.07130765359162
idaho,2001 Q4,199.85642052605468
idaho,2002 Q1,183.47256877874267
idaho,2002 Q2,146.06153149515367
idaho,2002 Q3,100.28328111138843
idaho,2002 Q4,112.6246832141202
idaho,2003 Q1,101.98068358906777
idaho,2003 Q2,87.43617737678126
idaho,2003 Q3,130.86216019180543
idaho,2003 Q4,32.63767379290096
idaho,2004 Q1,77.40504727745541
idaho,2004 Q2,78.90709474570586
idaho,2004 Q3,99.01702108777523
idaho,2004 Q4,91.0805558703217
idaho,2005 Q1,110.742477665554
idaho,2005 Q2,96.5407328399205
idaho,2005 Q3,70.01784371272137
idaho,2005 Q4,31.836493345940397
idaho,2006 Q1,17.752548362260633
idaho,2006 Q2,45.72096057959792
idaho,2006 Q3,47.82679699833967
idaho,2006 Q4,31.546410325313133
idaho,2007 Q1,34.45694090825743
idaho,2007 Q2,44.8145962401417
idaho,2007 Q3,69.38312050280007
idaho,2007 Q4,47.62289817876674
idaho,2008 Q1,83.0731087532247
idaho,2008 Q2,91.40924222241131
idaho,2008 Q3,123.77432842905962
idaho,2008 Q4,218.40883703057833
idaho,2009 Q1,234.97145732750002
idaho,2009 Q2,99.13246873982412
idaho,2009 Q3,89.16349219101029
idaho,2009 Q4,111.29132544769949
idaho,2010 Q1,104.06563103950623
idaho,2010 Q2,103.38611863407844
idaho,2010 Q3,152.861395246464
idaho,2010 Q4,123.39862128529427
idaho,2011 Q1,97.71798487137424
idaho,2011 Q2,86.7949451294533
idaho,2011 Q3,297.140487055947
